date,location,gear,trt,cage,bag,oyster_num,height,length,width,tag_num
10/17/22,in,BP,BPi,,,68,57,45,17,BPi
10/17/22,in,BP,BPi,,,69,66,46,16,BPi
10/17/22,in,BP,BPi,,,70,70,55,20,BPi
10/17/22,in,BP,BPi,,,71,77,51,21,BPi
10/17/22,in,BP,BPi,,,72,68,46,18,BPi
10/17/22,in,BP,BPi,,,73,65,53,18,BPi
10/17/22,in,BP,BPi,,,74,76,63,18,BPi
10/17/22,in,BP,BPi,,,75,71,56,20,BPi
10/17/22,in,BP,BPi,,,76,59,47,17,BPi
10/17/22,in,BP,BPi,,,77,76,45,14,BPi
10/17/22,in,BP,BPi,,,78,53,43,15,BPi
10/17/22,in,BP,BPi,,,79,62,48,18,BPi
10/17/22,in,BP,BPi,,,80,65,45,25,BPi
10/17/22,in,BP,BPi,,,81,84,59,18,BPi
10/17/22,in,BP,BPi,,,82,81,55,18,BPi
10/17/22,in,BP,BPi,,,83,77,44,16,BPi
10/17/22,in,BP,BPi,,,84,60,41,16,BPi
10/17/22,in,BP,BPi,,,85,73,40,15,BPi
10/17/22,in,BP,BPi,,,86,68,48,18,BPi
10/17/22,in,BP,BPi,,,87,45,38,16,BPi
10/17/22,in,BP,BPi,,,88,67,50,21,BPi
10/17/22,in,BP,BPi,,,89,55,50,18,BPi
10/17/22,in,BP,BPi,,,90,62,45,19,BPi
10/17/22,in,BP,BPi,,,91,74,55,22,BPi
10/17/22,in,BP,BPi,,,92,67,40,15,BPi
10/17/22,out,BP,BPo,,,1,69,57,20,BPo
10/17/22,out,BP,BPo,,,2,62,51,22,BPo
10/17/22,out,BP,BPo,,,3,64,53,19,BPo
10/17/22,out,BP,BPo,,,4,63,47,20,BPo
10/17/22,out,BP,BPo,,,5,67,54,20,BPo
10/17/22,out,BP,BPo,,,6,59,46,16,BPo
10/17/22,out,BP,BPo,,,7,79,50,20,BPo
10/17/22,out,BP,BPo,,,8,80,56,21,BPo
10/17/22,out,BP,BPo,,,9,85,60,26,BPo
10/17/22,out,BP,BPo,,,10,59,55,21,BPo
10/17/22,out,BP,BPo,,,11,64,47,19,BPo
10/17/22,out,BP,BPo,,,12,50,44,17,BPo
10/17/22,out,BP,BPo,,,13,73,55,20,BPo
10/17/22,out,BP,BPo,,,14,77,53,20,BPo
10/17/22,out,BP,BPo,,,15,80,64,22,BPo
10/17/22,out,BP,BPo,,,16,52,46,16,BPo
10/17/22,out,BP,BPo,,,17,58,53,18,BPo
10/17/22,out,BP,BPo,,,18,64,54,18,BPo
10/17/22,out,BP,BPo,,,19,68,54,16,BPo
10/17/22,out,BP,BPo,,,20,70,55,22,BPo
10/17/22,out,BP,BPo,,,21,67,46,22,BPo
10/17/22,out,BP,BPo,,,22,63,55,24,BPo
10/17/22,out,BP,BPo,,,23,63,56,22,BPo
10/17/22,out,BP,BPo,,,24,58,55,20,BPo
10/17/22,out,BP,BPo,,,25,61,52,20,BPo
10/17/22,out,BP,BPo,,,26,62,45,20,BPo
10/17/22,out,BP,BPo,,,27,68,52,19,BPo
10/17/22,out,BP,BPo,,,28,61,57,17,BPo
10/17/22,out,BP,BPo,,,29,57,39,15,BPo
10/17/22,out,BP,BPo,,,30,66,53,19,BPo
10/17/22,out,BP,BPo,,,31,66,60,18,BPo
10/17/22,out,BP,BPo,,,32,55,46,17,BPo
10/17/22,out,BP,BPo,,,33,57,52,18,BPo
10/17/22,out,BP,BPo,,,34,56,54,18,BPo
10/17/22,out,BP,BPo,,,35,57,48,20,BPo
10/17/22,out,BP,BPo,,,36,69,42,19,BPo
10/17/22,out,BP,BPo,,,37,79,58,23,BPo
10/17/22,out,BP,BPo,,,38,71,50,21,BPo
10/17/22,out,BP,BPo,,,39,73,55,21,BPo
10/17/22,out,BP,BPo,,,40,76,57,25,BPo
10/17/22,out,BP,BPo,,,41,66,42,16,BPo
10/17/22,out,BP,BPo,,,42,67,51,20,BPo
10/17/22,out,BP,BPo,,,43,67,54,22,BPo
10/17/22,out,BP,BPo,,,44,55,47,17,BPo
10/17/22,out,BP,BPo,,,45,66,49,18,BPo
10/17/22,out,BP,BPo,,,46,58,47,18,BPo
10/17/22,out,BP,BPo,,,47,64,51,20,BPo
10/17/22,out,BP,BPo,,,48,59,50,20,BPo
10/17/22,out,BP,BPo,,,49,70,50,20,BPo
10/17/22,out,BP,BPo,,,50,63,52,20,BPo
10/17/22,out,BP,BPo,,,51,50,45,15,BPo
10/17/22,out,BP,BPo,,,52,49,53,17,BPo
10/17/22,out,BP,BPo,,,53,56,46,15,BPo
10/17/22,out,BP,BPo,,,54,69,49,19,BPo
10/17/22,out,BP,BPo,,,55,75,55,22,BPo
10/17/22,out,BP,BPo,,,56,66,52,18,BPo
10/17/22,out,BP,BPo,,,57,61,56,15,BPo
10/17/22,out,BP,BPo,,,58,74,58,20,BPo
10/17/22,out,BP,BPo,,,59,72,52,21,BPo
10/17/22,out,BP,BPo,,,60,74,58,20,BPo
10/17/22,out,BP,BPo,,,61,62,52,18,BPo
10/17/22,out,BP,BPo,,,62,55,44,17,BPo
10/17/22,out,BP,BPo,,,63,49,45,17,BPo
10/17/22,out,BP,BPo,,,64,65,51,19,BPo
10/17/22,out,BP,BPo,,,65,70,55,23,BPo
10/17/22,out,BP,BPo,,,66,56,45,15,BPo
10/17/22,out,BP,BPo,,,67,58,55,20,BPo
10/17/22,out,BP,BPo,,,68,63,56,21,BPo
10/17/22,out,BP,BPo,,,69,59,50,17,BPo
10/17/22,out,BP,BPo,,,70,68,62,21,BPo
10/17/22,out,BP,BPo,,,71,66,55,17,BPo
10/17/22,out,BP,BPo,,,72,68,60,21,BPo
10/17/22,out,BP,BPo,,,73,63,42,16,BPo
10/17/22,out,BP,BPo,,,74,53,41,17,BPo
10/17/22,out,BP,BPo,,,75,71,50,22,BPo
10/17/22,out,BP,BPo,,,76,77,57,23,BPo
10/17/22,out,BP,BPo,,,77,59,45,19,BPo
10/17/22,out,BP,BPo,,,78,65,49,17,BPo
10/17/22,out,BP,BPo,,,79,66,54,22,BPo
10/17/22,out,BP,BPo,,,80,71,57,19,BPo
10/17/22,out,BP,BPo,,,81,60,54,18,BPo
10/17/22,out,BP,BPo,,,82,67,56,19,BPo
10/17/22,out,BP,BPo,,,83,65,58,20,BPo
10/17/22,out,BP,BPo,,,84,71,58,20,BPo
10/17/22,out,BP,BPo,,,85,60,52,20,BPo
10/17/22,out,BP,BPo,,,86,68,48,21,BPo
10/17/22,out,BP,BPo,,,87,67,57,21,BPo
10/17/22,out,BP,BPo,,,88,62,53,18,BPo
10/17/22,out,BP,BPo,,,89,58,51,15,BPo
10/17/22,out,BP,BPo,,,90,61,51,18,BPo
10/17/22,out,BP,BPo,,,91,64,57,21,BPo
10/17/22,out,BP,BPo,,,92,70,56,24,BPo
10/17/22,out,BP,BPo,,,93,61,53,16,BPo
10/17/22,out,BP,BPo,,,94,65,58,20,BPo
10/17/22,out,BP,BPo,,,95,66,47,18,BPo
10/17/22,out,BP,BPo,,,96,80,51,17,BPo
10/17/22,in,FB,FBi,,1,1,77,43,18,1
10/17/22,in,FB,FBi,,1,2,80,52,19,1
10/17/22,in,FB,FBi,,1,3,69,56,23,1
10/17/22,in,FB,FBi,,1,4,72,50,20,1
10/17/22,in,FB,FBi,,1,5,75,45,17,1
10/17/22,in,FB,FBi,,1,6,66,42,16,1
10/17/22,in,FB,FBi,,1,7,87,55,15,1
10/17/22,in,FB,FBi,,1,8,75,46,18,1
10/17/22,in,FB,FBi,,1,9,66,46,18,1
10/17/22,in,FB,FBi,,1,10,58,41,15,1
10/17/22,in,FB,FBi,,1,11,69,46,16,1
10/17/22,in,FB,FBi,,1,12,84,50,20,1
10/17/22,in,FB,FBi,,1,13,66,43,17,1
10/17/22,in,FB,FBi,,1,14,72,50,16,1
10/17/22,in,FB,FBi,,1,15,45,38,13,1
10/17/22,in,FB,FBi,,1,16,54,34,11,1
10/17/22,in,FB,FBi,,1,17,68,50,17,1
10/17/22,in,FB,FBi,,1,18,65,41,15,1
10/17/22,in,FB,FBi,,1,19,55,45,14,1
10/17/22,in,FB,FBi,,1,20,42,33,12,1
10/17/22,in,FB,FBi,,1,21,74,52,18,1
10/17/22,in,FB,FBi,,1,22,88,60,20,1
10/17/22,in,FB,FBi,,1,23,75,36,14,1
10/17/22,in,FB,FBi,,1,24,64,55,20,1
10/17/22,in,FB,FBi,,1,25,80,56,23,1
10/17/22,in,FB,FBi,,1,26,60,35,14,1
10/17/22,in,FB,FBi,,1,27,65,53,17,1
10/17/22,in,FB,FBi,,1,28,67,45,15,1
10/17/22,in,FB,FBi,,1,29,58,42,14,1
10/17/22,in,FB,FBi,,1,30,68,48,17,1
10/17/22,in,FB,FBi,,1,31,48,38,11,1
10/17/22,in,FB,FBi,,1,32,39,32,11,1
10/17/22,in,FB,FBi,,2,33,63,43,14,2
10/17/22,in,FB,FBi,,2,34,78,58,18,2
10/17/22,in,FB,FBi,,2,35,57,43,14,2
10/17/22,in,FB,FBi,,2,36,62,49,15,2
10/17/22,in,FB,FBi,,2,37,70,45,18,2
10/17/22,in,FB,FBi,,2,38,67,55,15,2
10/17/22,in,FB,FBi,,2,39,55,33,13,2
10/17/22,in,FB,FBi,,2,40,61,43,12,2
10/17/22,in,FB,FBi,,2,41,53,49,14,2
10/17/22,in,FB,FBi,,2,42,91,52,19,2
10/17/22,in,FB,FBi,,2,43,71,54,17,2
10/17/22,in,FB,FBi,,2,44,72,49,18,2
10/17/22,in,FB,FBi,,2,45,68,39,17,2
10/17/22,in,FB,FBi,,2,46,56,36,16,2
10/17/22,in,FB,FBi,,2,47,80,48,20,2
10/17/22,in,FB,FBi,,2,48,74,56,22,2
10/17/22,in,FB,FBi,,2,49,54,35,10,2
10/17/22,in,FB,FBi,,2,50,60,45,13,2
10/17/22,in,FB,FBi,,2,51,58,42,11,2
10/17/22,in,FB,FBi,,2,52,63,43,17,2
10/17/22,in,FB,FBi,,2,53,56,48,16,2
10/17/22,in,FB,FBi,,2,54,71,49,16,2
10/17/22,in,FB,FBi,,2,55,58,40,13,2
10/17/22,in,FB,FBi,,2,56,62,47,17,2
10/17/22,in,FB,FBi,,2,57,69,46,20,2
10/17/22,in,FB,FBi,,2,58,84,51,21,2
10/17/22,in,FB,FBi,,2,59,83,55,20,2
10/17/22,in,FB,FBi,,2,60,65,46,18,2
10/17/22,in,FB,FBi,,2,61,76,50,20,2
10/17/22,in,FB,FBi,,2,62,60,46,16,2
10/17/22,in,FB,FBi,,2,63,75,51,20,2
10/17/22,in,FB,FBi,,2,64,68,45,15,2
10/17/22,in,FB,FBi,,3,65,68,48,14,3
10/17/22,in,FB,FBi,,3,66,73,49,17,3
10/17/22,in,FB,FBi,,3,67,57,47,14,3
10/17/22,in,FB,FBi,,3,68,77,50,20,3
10/17/22,in,FB,FBi,,3,69,62,45,14,3
10/17/22,in,FB,FBi,,3,70,65,45,14,3
10/17/22,in,FB,FBi,,3,71,60,36,10,3
10/17/22,in,FB,FBi,,3,72,64,38,13,3
10/17/22,in,FB,FBi,,3,73,53,40,11,3
10/17/22,in,FB,FBi,,3,74,83,55,26,3
10/17/22,in,FB,FBi,,3,75,85,54,20,3
10/17/22,in,FB,FBi,,3,76,77,46,20,3
10/17/22,in,FB,FBi,,3,77,60,42,16,3
10/17/22,in,FB,FBi,,3,78,72,50,21,3
10/17/22,in,FB,FBi,,3,79,65,45,15,3
10/17/22,in,FB,FBi,,3,80,61,43,13,3
10/17/22,in,FB,FBi,,3,81,58,45,14,3
10/17/22,in,FB,FBi,,3,82,64,45,16,3
10/17/22,in,FB,FBi,,3,83,60,43,12,3
10/17/22,in,FB,FBi,,3,84,53,40,14,3
10/17/22,in,FB,FBi,,3,85,66,49,19,3
10/17/22,in,FB,FBi,,3,86,58,41,14,3
10/17/22,in,FB,FBi,,3,87,60,43,12,3
10/17/22,in,FB,FBi,,3,88,65,45,16,3
10/17/22,in,FB,FBi,,3,89,45,37,11,3
10/17/22,in,FB,FBi,,3,90,55,40,16,3
10/17/22,in,FB,FBi,,3,91,78,46,17,3
10/17/22,in,FB,FBi,,3,92,66,48,15,3
10/17/22,in,FB,FBi,,3,93,51,39,17,3
10/17/22,in,FB,FBi,,3,94,63,50,15,3
10/17/22,in,FB,FBi,,3,95,64,49,14,3
10/17/22,in,FB,FBi,,3,96,61,38,14,3
10/17/22,out,FB,FBo,,1,1,70,56,17,16
10/17/22,out,FB,FBo,,1,2,66,50,18,16
10/17/22,out,FB,FBo,,1,3,72,52,20,16
10/17/22,out,FB,FBo,,1,4,70,49,18,16
10/17/22,out,FB,FBo,,1,5,78,55,18,16
10/17/22,out,FB,FBo,,1,6,60,41,15,16
10/17/22,out,FB,FBo,,1,7,59,50,17,16
10/17/22,out,FB,FBo,,1,8,50,43,14,16
10/17/22,out,FB,FBo,,1,9,52,40,15,16
10/17/22,out,FB,FBo,,1,10,71,52,18,16
10/17/22,out,FB,FBo,,1,11,52,50,14,16
10/17/22,out,FB,FBo,,1,12,78,53,23,16
10/17/22,out,FB,FBo,,1,13,83,56,18,16
10/17/22,out,FB,FBo,,1,14,59,45,17,16
10/17/22,out,FB,FBo,,1,15,60,46,15,16
10/17/22,out,FB,FBo,,1,16,62,42,14,16
10/17/22,out,FB,FBo,,1,17,58,44,16,16
10/17/22,out,FB,FBo,,1,18,52,40,13,16
10/17/22,out,FB,FBo,,1,19,81,56,25,16
10/17/22,out,FB,FBo,,1,20,65,46,19,16
10/17/22,out,FB,FBo,,1,21,66,47,16,16
10/17/22,out,FB,FBo,,1,22,75,50,14,16
10/17/22,out,FB,FBo,,1,23,55,40,14,16
10/17/22,out,FB,FBo,,1,24,57,46,14,16
10/17/22,out,FB,FBo,,1,25,67,51,15,16
10/17/22,out,FB,FBo,,1,26,70,54,21,16
10/17/22,out,FB,FBo,,1,27,65,44,19,16
10/17/22,out,FB,FBo,,1,28,64,48,20,16
10/17/22,out,FB,FBo,,1,29,65,47,18,16
10/17/22,out,FB,FBo,,1,30,81,49,25,16
10/17/22,out,FB,FBo,,1,31,64,45,15,16
10/17/22,out,FB,FBo,,1,32,80,52,14,16
10/17/22,out,FB,FBo,,2,33,68,48,16,17
10/17/22,out,FB,FBo,,2,34,75,50,17,17
10/17/22,out,FB,FBo,,2,35,80,54,20,17
10/17/22,out,FB,FBo,,2,36,66,52,20,17
10/17/22,out,FB,FBo,,2,37,72,53,21,17
10/17/22,out,FB,FBo,,2,38,60,50,17,17
10/17/22,out,FB,FBo,,2,39,80,55,17,17
10/17/22,out,FB,FBo,,2,40,55,48,19,17
10/17/22,out,FB,FBo,,2,41,73,50,18,17
10/17/22,out,FB,FBo,,2,42,60,45,14,17
10/17/22,out,FB,FBo,,2,43,49,38,17,17
10/17/22,out,FB,FBo,,2,44,88,57,22,17
10/17/22,out,FB,FBo,,2,45,65,44,14,17
10/17/22,out,FB,FBo,,2,46,76,58,20,17
10/17/22,out,FB,FBo,,2,47,58,41,12,17
10/17/22,out,FB,FBo,,2,48,72,52,20,17
10/17/22,out,FB,FBo,,2,49,82,55,25,17
10/17/22,out,FB,FBo,,2,50,67,48,16,17
10/17/22,out,FB,FBo,,2,51,63,48,17,17
10/17/22,out,FB,FBo,,2,52,50,35,12,17
10/17/22,out,FB,FBo,,2,53,75,55,20,17
10/17/22,out,FB,FBo,,2,54,65,54,18,17
10/17/22,out,FB,FBo,,2,55,64,46,14,17
10/17/22,out,FB,FBo,,2,56,51,38,14,17
10/17/22,out,FB,FBo,,2,57,55,48,21,17
10/17/22,out,FB,FBo,,2,58,69,46,18,17
10/17/22,out,FB,FBo,,2,59,65,60,20,17
10/17/22,out,FB,FBo,,2,60,65,45,19,17
10/17/22,out,FB,FBo,,2,61,66,55,16,17
10/17/22,out,FB,FBo,,2,62,46,40,14,17
10/17/22,out,FB,FBo,,2,63,79,55,18,17
10/17/22,out,FB,FBo,,2,64,84,59,21,17
10/17/22,out,FB,FBo,,3,65,70,53,19,18
10/17/22,out,FB,FBo,,3,66,76,55,22,18
10/17/22,out,FB,FBo,,3,67,53,46,15,18
10/17/22,out,FB,FBo,,3,68,74,50,20,18
10/17/22,out,FB,FBo,,3,69,67,46,18,18
10/17/22,out,FB,FBo,,3,70,62,50,17,18
10/17/22,out,FB,FBo,,3,71,73,52,18,18
10/17/22,out,FB,FBo,,3,72,78,51,18,18
10/17/22,out,FB,FBo,,3,73,63,50,18,18
10/17/22,out,FB,FBo,,3,74,66,50,19,18
10/17/22,out,FB,FBo,,3,75,88,52,18,18
10/17/22,out,FB,FBo,,3,76,60,43,12,18
10/17/22,out,FB,FBo,,3,77,62,44,18,18
10/17/22,out,FB,FBo,,3,78,77,48,21,18
10/17/22,out,FB,FBo,,3,79,80,56,20,18
10/17/22,out,FB,FBo,,3,80,76,52,21,18
10/17/22,out,FB,FBo,,3,81,69,52,16,18
10/17/22,out,FB,FBo,,3,82,77,54,18,18
10/17/22,out,FB,FBo,,3,83,67,51,19,18
10/17/22,out,FB,FBo,,3,84,56,40,14,18
10/17/22,out,FB,FBo,,3,85,50,32,16,18
10/17/22,out,FB,FBo,,3,86,82,51,20,18
10/17/22,out,FB,FBo,,3,87,66,50,19,18
10/17/22,out,FB,FBo,,3,88,86,56,18,18
10/17/22,out,FB,FBo,,3,89,74,48,18,18
10/17/22,out,FB,FBo,,3,90,72,48,17,18
10/17/22,out,FB,FBo,,3,91,64,53,16,18
10/17/22,out,FB,FBo,,3,92,67,45,14,18
10/17/22,out,FB,FBo,,3,93,64,40,16,18
10/17/22,out,FB,FBo,,3,94,50,44,13,18
10/17/22,out,FB,FBo,,3,95,70,45,17,18
10/17/22,out,FB,FBo,,3,96,60,41,13,18
10/17/22,in,FC,FCi,1,A,1,71,52,20,19
10/17/22,in,FC,FCi,1,A,2,67,43,17,19
10/17/22,in,FC,FCi,1,A,3,71,51,15,19
10/17/22,in,FC,FCi,1,A,4,62,57,18,19
10/17/22,in,FC,FCi,1,A,5,65,44,18,19
10/17/22,in,FC,FCi,1,A,6,65,50,16,19
10/17/22,in,FC,FCi,1,A,7,76,52,23,19
10/17/22,in,FC,FCi,1,A,8,64,44,16,19
10/17/22,in,FC,FCi,1,B,9,65,53,18,20
10/17/22,in,FC,FCi,1,B,10,58,46,16,20
10/17/22,in,FC,FCi,1,B,11,63,48,18,20
10/17/22,in,FC,FCi,1,B,12,75,54,16,20
10/17/22,in,FC,FCi,1,B,13,73,64,18,20
10/17/22,in,FC,FCi,1,B,14,70,51,18,20
10/17/22,in,FC,FCi,1,B,15,69,47,19,20
10/17/22,in,FC,FCi,1,B,16,81,53,24,20
10/17/22,in,FC,FCi,1,C,17,77,48,17,21
10/17/22,in,FC,FCi,1,C,18,75,52,14,21
10/17/22,in,FC,FCi,1,C,19,81,55,18,21
10/17/22,in,FC,FCi,1,C,20,60,38,13,21
10/17/22,in,FC,FCi,1,C,21,73,46,18,21
10/17/22,in,FC,FCi,1,C,22,65,42,16,21
10/17/22,in,FC,FCi,1,C,23,64,43,16,21
10/17/22,in,FC,FCi,1,C,24,79,57,20,21
10/17/22,in,FC,FCi,1,D,25,79,49,18,22
10/17/22,in,FC,FCi,1,D,26,72,52,20,22
10/17/22,in,FC,FCi,1,D,27,62,42,20,22
10/17/22,in,FC,FCi,1,D,28,72,51,24,22
10/17/22,in,FC,FCi,1,D,29,91,57,21,22
10/17/22,in,FC,FCi,1,D,30,86,57,18,22
10/17/22,in,FC,FCi,1,D,31,70,47,19,22
10/17/22,in,FC,FCi,1,D,32,74,55,18,22
10/17/22,in,FC,FCi,2,A,33,62,50,14,23
10/17/22,in,FC,FCi,2,A,34,78,53,22,23
10/17/22,in,FC,FCi,2,A,35,54,42,14,23
10/17/22,in,FC,FCi,2,A,36,65,48,17,23
10/17/22,in,FC,FCi,2,A,37,82,56,19,23
10/17/22,in,FC,FCi,2,A,38,60,45,14,23
10/17/22,in,FC,FCi,2,A,39,76,56,18,23
10/17/22,in,FC,FCi,2,A,40,90,56,22,23
10/17/22,in,FC,FCi,2,B,41,86,48,20,24
10/17/22,in,FC,FCi,2,B,42,68,50,15,24
10/17/22,in,FC,FCi,2,B,43,79,61,18,24
10/17/22,in,FC,FCi,2,B,44,68,44,17,24
10/17/22,in,FC,FCi,2,B,45,50,35,14,24
10/17/22,in,FC,FCi,2,B,46,76,49,19,24
10/17/22,in,FC,FCi,2,B,47,65,47,15,24
10/17/22,in,FC,FCi,2,B,48,74,43,17,24
10/17/22,in,FC,FCi,2,C,49,61,45,15,25
10/17/22,in,FC,FCi,2,C,50,86,54,21,25
10/17/22,in,FC,FCi,2,C,51,62,48,15,25
10/17/22,in,FC,FCi,2,C,52,62,48,13,25
10/17/22,in,FC,FCi,2,C,53,49,40,18,25
10/17/22,in,FC,FCi,2,C,54,53,42,16,25
10/17/22,in,FC,FCi,2,C,55,75,55,16,25
10/17/22,in,FC,FCi,2,C,56,67,56,17,25
10/17/22,in,FC,FCi,2,D,57,53,43,16,26
10/17/22,in,FC,FCi,2,D,58,73,54,22,26
10/17/22,in,FC,FCi,2,D,59,76,46,16,26
10/17/22,in,FC,FCi,2,D,60,78,49,19,26
10/17/22,in,FC,FCi,2,D,61,70,47,21,26
10/17/22,in,FC,FCi,2,D,62,80,49,22,26
10/17/22,in,FC,FCi,2,D,63,66,48,18,26
10/17/22,in,FC,FCi,2,D,64,73,51,17,26
10/17/22,in,FC,FCi,3,A,65,80,54,19,27
10/17/22,in,FC,FCi,3,A,66,56,40,16,27
10/17/22,in,FC,FCi,3,A,67,56,48,14,27
10/17/22,in,FC,FCi,3,A,68,67,49,17,27
10/17/22,in,FC,FCi,3,A,69,74,59,18,27
10/17/22,in,FC,FCi,3,A,70,61,47,19,27
10/17/22,in,FC,FCi,3,A,71,67,45,15,27
10/17/22,in,FC,FCi,3,A,72,71,50,15,27
10/17/22,in,FC,FCi,3,B,73,72,54,18,28
10/17/22,in,FC,FCi,3,B,74,69,50,22,28
10/17/22,in,FC,FCi,3,B,75,72,58,16,28
10/17/22,in,FC,FCi,3,B,76,85,58,17,28
10/17/22,in,FC,FCi,3,B,77,69,48,20,28
10/17/22,in,FC,FCi,3,B,78,73,52,18,28
10/17/22,in,FC,FCi,3,B,79,64,48,16,28
10/17/22,in,FC,FCi,3,B,80,53,45,15,28
10/17/22,in,FC,FCi,3,C,81,80,56,22,29
10/17/22,in,FC,FCi,3,C,82,58,46,14,29
10/17/22,in,FC,FCi,3,C,83,63,46,17,29
10/17/22,in,FC,FCi,3,C,84,83,50,17,29
10/17/22,in,FC,FCi,3,C,85,71,52,16,29
10/17/22,in,FC,FCi,3,C,86,70,50,17,29
10/17/22,in,FC,FCi,3,C,87,73,50,18,29
10/17/22,in,FC,FCi,3,C,88,57,38,13,29
10/17/22,in,FC,FCi,3,D,89,78,47,18,30
10/17/22,in,FC,FCi,3,D,90,65,39,21,30
10/17/22,in,FC,FCi,3,D,91,57,49,17,30
10/17/22,in,FC,FCi,3,D,92,64,47,17,30
10/17/22,in,FC,FCi,3,D,93,79,45,23,30
10/17/22,in,FC,FCi,3,D,94,53,43,17,30
10/17/22,in,FC,FCi,3,D,95,57,48,16,30
10/17/22,in,FC,FCi,3,D,96,64,45,18,30
10/17/22,out,FC,FCo,1,A,1,82,55,22,4
10/17/22,out,FC,FCo,1,A,2,66,51,18,4
10/17/22,out,FC,FCo,1,A,3,56,45,19,4
10/17/22,out,FC,FCo,1,A,4,61,41,17,4
10/17/22,out,FC,FCo,1,A,5,60,33,13,4
10/17/22,out,FC,FCo,1,A,6,63,48,18,4
10/17/22,out,FC,FCo,1,A,7,72,55,19,4
10/17/22,out,FC,FCo,1,A,8,54,47,17,4
10/17/22,out,FC,FCo,1,B,9,78,55,21,5
10/17/22,out,FC,FCo,1,B,10,74,55,15,5
10/17/22,out,FC,FCo,1,B,11,70,50,25,5
10/17/22,out,FC,FCo,1,B,12,67,51,19,5
10/17/22,out,FC,FCo,1,B,13,65,50,19,5
10/17/22,out,FC,FCo,1,B,14,64,44,18,5
10/17/22,out,FC,FCo,1,B,15,52,42,15,5
10/17/22,out,FC,FCo,1,B,16,55,47,15,5
10/17/22,out,FC,FCo,1,C,17,71,56,21,6
10/17/22,out,FC,FCo,1,C,18,83,58,18,6
10/17/22,out,FC,FCo,1,C,19,57,45,18,6
10/17/22,out,FC,FCo,1,C,20,59,47,17,6
10/17/22,out,FC,FCo,1,C,21,58,43,19,6
10/17/22,out,FC,FCo,1,C,22,55,40,19,6
10/17/22,out,FC,FCo,1,C,23,85,60,21,6
10/17/22,out,FC,FCo,1,C,24,67,50,18,6
10/17/22,out,FC,FCo,1,D,25,90,61,20,7
10/17/22,out,FC,FCo,1,D,26,82,53,21,7
10/17/22,out,FC,FCo,1,D,27,45,33,10,7
10/17/22,out,FC,FCo,1,D,28,80,43,21,7
10/17/22,out,FC,FCo,1,D,29,66,49,17,7
10/17/22,out,FC,FCo,1,D,30,82,55,20,7
10/17/22,out,FC,FCo,1,D,31,70,50,19,7
10/17/22,out,FC,FCo,1,D,32,70,52,22,7
10/17/22,out,FC,FCo,2,A,33,50,42,16,8
10/17/22,out,FC,FCo,2,A,34,85,60,21,8
10/17/22,out,FC,FCo,2,A,35,66,45,16,8
10/17/22,out,FC,FCo,2,A,36,60,52,17,8
10/17/22,out,FC,FCo,2,A,37,72,45,16,8
10/17/22,out,FC,FCo,2,A,38,51,45,19,8
10/17/22,out,FC,FCo,2,A,39,80,51,17,8
10/17/22,out,FC,FCo,2,A,40,60,45,19,8
10/17/22,out,FC,FCo,2,B,41,50,35,13,9
10/17/22,out,FC,FCo,2,B,42,83,57,20,9
10/17/22,out,FC,FCo,2,B,43,67,48,18,9
10/17/22,out,FC,FCo,2,B,44,60,40,18,9
10/17/22,out,FC,FCo,2,B,45,77,60,20,9
10/17/22,out,FC,FCo,2,B,46,71,50,25,9
10/17/22,out,FC,FCo,2,B,47,58,48,18,9
10/17/22,out,FC,FCo,2,B,48,60,50,15,9
10/17/22,out,FC,FCo,2,C,49,70,45,18,10
10/17/22,out,FC,FCo,2,C,50,78,57,18,10
10/17/22,out,FC,FCo,2,C,51,64,44,16,10
10/17/22,out,FC,FCo,2,C,52,43,49,14,10
10/17/22,out,FC,FCo,2,C,53,75,48,18,10
10/17/22,out,FC,FCo,2,C,54,56,51,19,10
10/17/22,out,FC,FCo,2,C,55,68,44,20,10
10/17/22,out,FC,FCo,2,C,56,75,44,20,10
10/17/22,out,FC,FCo,2,D,57,73,57,20,11
10/17/22,out,FC,FCo,2,D,58,55,45,15,11
10/17/22,out,FC,FCo,2,D,59,68,48,15,11
10/17/22,out,FC,FCo,2,D,60,59,45,17,11
10/17/22,out,FC,FCo,2,D,61,66,49,18,11
10/17/22,out,FC,FCo,2,D,62,56,43,15,11
10/17/22,out,FC,FCo,2,D,63,48,34,14,11
10/17/22,out,FC,FCo,2,D,64,65,48,16,11
10/17/22,out,FC,FCo,3,A,65,81,51,16,12
10/17/22,out,FC,FCo,3,A,66,78,58,17,12
10/17/22,out,FC,FCo,3,A,67,70,59,18,12
10/17/22,out,FC,FCo,3,A,68,43,40,13,12
10/17/22,out,FC,FCo,3,A,69,59,46,18,12
10/17/22,out,FC,FCo,3,A,70,69,59,22,12
10/17/22,out,FC,FCo,3,A,71,57,45,17,12
10/17/22,out,FC,FCo,3,A,72,70,52,24,12
10/17/22,out,FC,FCo,3,B,73,58,47,18,13
10/17/22,out,FC,FCo,3,B,74,69,43,15,13
10/17/22,out,FC,FCo,3,B,75,62,44,20,13
10/17/22,out,FC,FCo,3,B,76,79,59,22,13
10/17/22,out,FC,FCo,3,B,77,57,50,17,13
10/17/22,out,FC,FCo,3,B,78,61,42,16,13
10/17/22,out,FC,FCo,3,B,79,76,58,17,13
